"user_id","last_order_time"
11576,"2022-09-04 23:49:00+03"
11577,"2022-09-05 05:06:00+03"
11578,"2022-09-03 01:08:00+03"
11579,"2022-09-05 13:56:00+03"
11581,"2022-09-06 09:37:00+03"
11582,"2022-09-07 01:31:00+03"
11583,"2022-09-07 16:47:00+03"
11584,"2022-09-08 18:44:00+03"
11585,"2022-09-02 19:36:00+03"
11586,"2022-09-02 19:39:00+03"
11587,"2022-09-06 08:22:00+03"
11588,"2022-09-02 19:42:00+03"
11589,"2022-09-02 19:44:00+03"
11590,"2022-09-07 07:31:00+03"
11591,"2022-09-07 19:44:00+03"
11592,"2022-09-03 00:54:00+03"
11593,"2022-09-07 19:31:00+03"
11594,"2022-09-03 18:04:00+03"
11595,"2022-09-07 14:24:00+03"
11596,"2022-09-07 22:44:00+03"
11597,"2022-09-02 19:44:00+03"
11598,"2022-09-07 21:34:00+03"
11599,"2022-09-02 19:45:00+03"
11600,"2022-09-02 19:45:00+03"
11601,"2022-09-08 07:43:00+03"
11602,"2022-09-05 09:13:00+03"
11603,"2022-09-03 17:54:00+03"
11604,"2022-09-04 08:44:00+03"
11605,"2022-09-02 19:48:00+03"
11606,"2022-09-06 12:52:00+03"
11607,"2022-09-02 19:48:00+03"
11608,"2022-09-02 19:49:00+03"
11609,"2022-09-02 19:49:00+03"
11610,"2022-09-07 19:49:00+03"
11611,"2022-09-02 19:50:00+03"
11612,"2022-09-02 19:53:00+03"
11613,"2022-09-04 13:07:00+03"
11614,"2022-09-07 19:55:00+03"
11615,"2022-09-02 19:53:00+03"
11616,"2022-09-02 19:53:00+03"
11617,"2022-09-02 19:53:00+03"
11618,"2022-09-03 18:43:00+03"
11619,"2022-09-04 00:56:00+03"
11620,"2022-09-03 19:49:00+03"
11621,"2022-09-02 19:59:00+03"
11622,"2022-09-08 15:30:00+03"
11623,"2022-09-08 19:30:00+03"
11624,"2022-09-06 17:33:00+03"
11625,"2022-09-02 19:56:00+03"
11626,"2022-09-06 17:13:00+03"
11627,"2022-09-04 18:30:00+03"
11628,"2022-09-08 20:03:00+03"
11629,"2022-09-06 21:20:00+03"
11630,"2022-09-03 20:59:00+03"
11631,"2022-09-02 20:00:00+03"
11632,"2022-09-07 04:23:00+03"
11633,"2022-09-02 20:04:00+03"
11634,"2022-09-08 22:20:00+03"
11635,"2022-09-06 06:02:00+03"
11636,"2022-09-07 03:07:00+03"
11637,"2022-09-02 20:08:00+03"
11638,"2022-09-04 14:44:00+03"
11639,"2022-09-07 06:16:00+03"
11640,"2022-09-08 22:51:00+03"
11641,"2022-09-02 20:11:00+03"
11642,"2022-09-02 20:12:00+03"
11643,"2022-09-02 20:12:00+03"
11644,"2022-09-04 23:06:00+03"
11645,"2022-09-02 22:17:00+03"
11646,"2022-09-03 17:28:00+03"
11647,"2022-09-06 17:31:00+03"
11648,"2022-09-06 13:27:00+03"
11649,"2022-09-02 20:18:00+03"
11650,"2022-09-05 19:10:00+03"
11651,"2022-09-02 20:18:00+03"
11652,"2022-09-05 15:08:00+03"
11653,"2022-09-02 20:19:00+03"
11654,"2022-09-08 07:06:00+03"
11655,"2022-09-07 21:51:00+03"
11656,"2022-09-02 20:20:00+03"
11657,"2022-09-03 18:09:00+03"
11658,"2022-09-02 20:21:00+03"
11659,"2022-09-02 20:21:00+03"
11660,"2022-09-07 23:09:00+03"
11661,"2022-09-03 20:40:00+03"
11662,"2022-09-02 20:22:00+03"
11663,"2022-09-05 20:36:00+03"
11664,"2022-09-02 20:23:00+03"
11665,"2022-09-04 07:48:00+03"
11666,"2022-09-03 00:53:00+03"
11667,"2022-09-02 20:24:00+03"
11668,"2022-09-06 19:38:00+03"
11669,"2022-09-05 20:08:00+03"
11670,"2022-09-03 15:15:00+03"
11671,"2022-09-02 20:27:00+03"
11672,"2022-09-08 21:29:00+03"
11673,"2022-09-05 23:26:00+03"
11674,"2022-09-02 20:33:00+03"
11675,"2022-09-02 20:31:00+03"
11676,"2022-09-06 09:12:00+03"
11677,"2022-09-02 20:31:00+03"
11678,"2022-09-03 21:30:00+03"
11679,"2022-09-04 14:08:00+03"
11680,"2022-09-08 16:08:00+03"
11681,"2022-09-02 20:32:00+03"
11682,"2022-09-04 02:25:00+03"
11683,"2022-09-02 20:32:00+03"
11684,"2022-09-03 08:06:00+03"
11685,"2022-09-07 11:39:00+03"
11686,"2022-09-08 21:47:00+03"
11687,"2022-09-06 18:20:00+03"
11688,"2022-09-02 20:33:00+03"
11689,"2022-09-02 20:33:00+03"
11690,"2022-09-04 22:00:00+03"
11691,"2022-09-07 13:06:00+03"
11692,"2022-09-07 03:32:00+03"
11693,"2022-09-02 20:34:00+03"
11694,"2022-09-08 23:14:00+03"
11695,"2022-09-04 17:33:00+03"
11696,"2022-09-06 21:12:00+03"
11697,"2022-09-08 22:13:00+03"
11698,"2022-09-08 05:42:00+03"
11699,"2022-09-05 03:33:00+03"
11700,"2022-09-02 20:34:00+03"
11701,"2022-09-05 19:51:00+03"
11703,"2022-09-07 21:48:00+03"
11704,"2022-09-03 23:13:00+03"
11705,"2022-09-02 23:39:00+03"
11706,"2022-09-02 20:36:00+03"
11707,"2022-09-02 20:36:00+03"
11708,"2022-09-02 20:36:00+03"
11709,"2022-09-08 00:20:00+03"
11710,"2022-09-02 20:36:00+03"
11711,"2022-09-07 22:54:00+03"
11712,"2022-09-02 20:36:00+03"
11713,"2022-09-02 20:37:00+03"
11714,"2022-09-06 19:09:00+03"
11715,"2022-09-02 20:37:00+03"
11716,"2022-09-02 20:39:00+03"
11717,"2022-09-02 20:38:00+03"
11718,"2022-09-02 20:38:00+03"
11719,"2022-09-06 08:46:00+03"
11720,"2022-09-02 22:28:00+03"
11721,"2022-09-06 15:29:00+03"
11722,"2022-09-03 07:33:00+03"
11723,"2022-09-06 21:16:00+03"
11724,"2022-09-05 11:04:00+03"
11725,"2022-09-02 20:38:00+03"
11726,"2022-09-04 18:25:00+03"
11727,"2022-09-02 20:39:00+03"
11728,"2022-09-02 20:39:00+03"
11729,"2022-09-07 16:40:00+03"
11730,"2022-09-08 09:02:00+03"
11731,"2022-09-06 11:07:00+03"
11732,"2022-09-02 20:45:00+03"
11733,"2022-09-06 05:56:00+03"
11734,"2022-09-03 19:13:00+03"
11735,"2022-09-05 15:43:00+03"
11736,"2022-09-02 20:41:00+03"
11737,"2022-09-05 17:52:00+03"
11738,"2022-09-02 20:42:00+03"
11739,"2022-09-08 21:54:00+03"
11740,"2022-09-02 20:42:00+03"
11741,"2022-09-05 19:16:00+03"
11742,"2022-09-02 20:42:00+03"
11743,"2022-09-03 12:21:00+03"
11744,"2022-09-02 20:42:00+03"
11745,"2022-09-02 20:55:00+03"
11746,"2022-09-03 14:10:00+03"
11747,"2022-09-07 08:37:00+03"
11749,"2022-09-06 22:40:00+03"
11750,"2022-09-02 21:51:00+03"
11751,"2022-09-05 05:42:00+03"
11752,"2022-09-05 20:56:00+03"
11753,"2022-09-08 14:03:00+03"
11754,"2022-09-07 16:30:00+03"
11755,"2022-09-06 07:06:00+03"
11756,"2022-09-04 17:24:00+03"
11757,"2022-09-02 22:54:00+03"
11758,"2022-09-02 20:46:00+03"
11759,"2022-09-06 09:15:00+03"
11760,"2022-09-06 12:40:00+03"
11761,"2022-09-08 14:23:00+03"
11762,"2022-09-02 20:49:00+03"
11763,"2022-09-08 20:44:00+03"
11764,"2022-09-02 20:51:00+03"
11765,"2022-09-02 20:51:00+03"
11766,"2022-09-02 20:53:00+03"
11767,"2022-09-07 09:11:00+03"
11768,"2022-09-04 18:18:00+03"
11769,"2022-09-08 17:27:00+03"
11770,"2022-09-02 20:54:00+03"
11771,"2022-09-02 20:55:00+03"
11772,"2022-09-05 20:25:00+03"
11773,"2022-09-05 11:58:00+03"
11774,"2022-09-08 00:48:00+03"
11775,"2022-09-02 20:56:00+03"
11776,"2022-09-04 00:12:00+03"
11777,"2022-09-03 00:08:00+03"
11778,"2022-09-02 20:57:00+03"
11779,"2022-09-04 23:25:00+03"
11780,"2022-09-02 20:58:00+03"
11781,"2022-09-03 21:00:00+03"
11782,"2022-09-08 18:36:00+03"
11783,"2022-09-02 21:00:00+03"
11784,"2022-09-08 23:01:00+03"
11785,"2022-09-08 09:02:00+03"
11786,"2022-09-05 16:15:00+03"
11787,"2022-09-02 21:05:00+03"
11788,"2022-09-08 16:00:00+03"
11789,"2022-09-03 10:36:00+03"
11790,"2022-09-07 19:52:00+03"
11791,"2022-09-07 13:57:00+03"
11792,"2022-09-08 16:29:00+03"
11793,"2022-09-07 22:48:00+03"
11794,"2022-09-04 12:38:00+03"
11795,"2022-09-02 21:12:00+03"
11796,"2022-09-02 21:10:00+03"
11797,"2022-09-02 21:14:00+03"
11798,"2022-09-05 14:27:00+03"
11799,"2022-09-08 15:33:00+03"
11800,"2022-09-06 12:22:00+03"
11801,"2022-09-07 22:10:00+03"
11802,"2022-09-08 18:22:00+03"
11803,"2022-09-05 23:36:00+03"
11804,"2022-09-05 02:31:00+03"
11805,"2022-09-02 21:17:00+03"
11806,"2022-09-05 21:00:00+03"
11807,"2022-09-02 21:17:00+03"
11808,"2022-09-02 21:17:00+03"
11809,"2022-09-03 19:07:00+03"
11810,"2022-09-03 10:02:00+03"
11811,"2022-09-02 21:19:00+03"
11812,"2022-09-02 21:19:00+03"
11813,"2022-09-05 21:42:00+03"
11814,"2022-09-08 06:52:00+03"
11815,"2022-09-02 21:20:00+03"
11816,"2022-09-08 07:09:00+03"
11817,"2022-09-07 23:16:00+03"
11818,"2022-09-02 21:24:00+03"
11819,"2022-09-04 08:48:00+03"
11820,"2022-09-02 21:24:00+03"
11821,"2022-09-02 21:27:00+03"
11822,"2022-09-02 21:27:00+03"
11823,"2022-09-02 21:28:00+03"
11824,"2022-09-02 21:29:00+03"
11825,"2022-09-02 23:22:00+03"
11826,"2022-09-07 10:15:00+03"
11827,"2022-09-04 19:18:00+03"
11828,"2022-09-02 21:31:00+03"
11829,"2022-09-07 01:22:00+03"
11830,"2022-09-02 21:32:00+03"
11831,"2022-09-08 23:34:00+03"
11832,"2022-09-04 14:52:00+03"
11833,"2022-09-02 21:35:00+03"
11834,"2022-09-06 01:04:00+03"
11835,"2022-09-07 08:14:00+03"
11836,"2022-09-02 21:38:00+03"
11837,"2022-09-05 19:46:00+03"
11838,"2022-09-08 19:48:00+03"
11839,"2022-09-04 22:49:00+03"
11840,"2022-09-02 21:40:00+03"
11841,"2022-09-02 21:40:00+03"
11842,"2022-09-08 10:02:00+03"
11843,"2022-09-02 21:41:00+03"
11844,"2022-09-07 21:24:00+03"
11845,"2022-09-08 10:34:00+03"
11846,"2022-09-04 09:20:00+03"
11847,"2022-09-08 09:07:00+03"
11848,"2022-09-05 16:10:00+03"
11849,"2022-09-03 22:50:00+03"
11850,"2022-09-08 21:33:00+03"
11851,"2022-09-06 12:25:00+03"
11852,"2022-09-05 13:23:00+03"
11853,"2022-09-02 21:53:00+03"
11854,"2022-09-03 16:36:00+03"
11855,"2022-09-07 07:13:00+03"
11856,"2022-09-02 21:51:00+03"
11857,"2022-09-03 09:44:00+03"
11858,"2022-09-02 21:52:00+03"
11859,"2022-09-03 17:38:00+03"
11860,"2022-09-05 22:44:00+03"
11861,"2022-09-02 21:53:00+03"
11862,"2022-09-02 21:53:00+03"
11863,"2022-09-02 21:54:00+03"
11864,"2022-09-05 12:57:00+03"
11865,"2022-09-07 07:29:00+03"
11866,"2022-09-07 17:25:00+03"
11867,"2022-09-05 00:28:00+03"
11868,"2022-09-06 10:04:00+03"
11869,"2022-09-07 08:46:00+03"
11870,"2022-09-02 21:58:00+03"
11871,"2022-09-07 09:45:00+03"
11872,"2022-09-06 02:13:00+03"
11873,"2022-09-04 22:50:00+03"
11874,"2022-09-04 16:03:00+03"
11875,"2022-09-06 11:24:00+03"
11876,"2022-09-06 17:40:00+03"
11877,"2022-09-02 22:02:00+03"
11878,"2022-09-02 22:03:00+03"
11879,"2022-09-03 20:18:00+03"
11880,"2022-09-02 22:05:00+03"
11881,"2022-09-02 22:06:00+03"
11882,"2022-09-07 16:08:00+03"
11883,"2022-09-02 22:07:00+03"
11884,"2022-09-03 19:06:00+03"
11885,"2022-09-07 22:35:00+03"
11886,"2022-09-02 22:10:00+03"
11887,"2022-09-02 22:10:00+03"
11888,"2022-09-07 22:10:00+03"
11889,"2022-09-02 22:13:00+03"
11890,"2022-09-08 18:55:00+03"
11891,"2022-09-02 22:12:00+03"
11892,"2022-09-08 00:32:00+03"
11893,"2022-09-05 05:53:00+03"
11894,"2022-09-08 12:28:00+03"
11895,"2022-09-04 17:36:00+03"
11896,"2022-09-03 17:59:00+03"
11897,"2022-09-07 03:16:00+03"
11898,"2022-09-08 02:06:00+03"
11899,"2022-09-08 16:51:00+03"
11900,"2022-09-02 22:18:00+03"
11901,"2022-09-06 06:42:00+03"
11902,"2022-09-08 17:21:00+03"
11903,"2022-09-02 22:19:00+03"
11904,"2022-09-02 22:20:00+03"
11905,"2022-09-08 20:16:00+03"
11906,"2022-09-02 22:20:00+03"
11907,"2022-09-02 22:21:00+03"
11908,"2022-09-07 05:42:00+03"
11909,"2022-09-04 14:40:00+03"
11910,"2022-09-08 21:19:00+03"
11911,"2022-09-02 22:23:00+03"
11912,"2022-09-08 07:43:00+03"
11913,"2022-09-02 22:24:00+03"
11914,"2022-09-04 09:10:00+03"
11915,"2022-09-04 18:23:00+03"
11916,"2022-09-02 22:25:00+03"
11917,"2022-09-02 22:26:00+03"
11918,"2022-09-07 07:08:00+03"
11919,"2022-09-04 10:52:00+03"
11920,"2022-09-02 22:29:00+03"
11921,"2022-09-08 15:37:00+03"
11922,"2022-09-02 22:29:00+03"
11923,"2022-09-04 15:50:00+03"
11924,"2022-09-05 05:29:00+03"
11925,"2022-09-02 22:32:00+03"
11926,"2022-09-02 22:46:00+03"
11927,"2022-09-02 22:32:00+03"
11928,"2022-09-02 22:33:00+03"
11929,"2022-09-07 20:56:00+03"
11930,"2022-09-06 20:42:00+03"
11931,"2022-09-03 02:37:00+03"
11932,"2022-09-02 22:38:00+03"
11933,"2022-09-07 11:18:00+03"
11934,"2022-09-08 17:49:00+03"
11935,"2022-09-04 14:26:00+03"
11936,"2022-09-02 22:37:00+03"
11937,"2022-09-08 10:27:00+03"
11938,"2022-09-02 22:38:00+03"
11939,"2022-09-02 22:41:00+03"
11940,"2022-09-02 22:41:00+03"
11941,"2022-09-06 09:51:00+03"
11942,"2022-09-08 20:09:00+03"
11943,"2022-09-02 22:44:00+03"
11944,"2022-09-02 22:43:00+03"
11945,"2022-09-02 23:12:00+03"
11946,"2022-09-02 22:44:00+03"
11947,"2022-09-02 22:44:00+03"
11948,"2022-09-02 22:46:00+03"
11949,"2022-09-07 22:13:00+03"
11950,"2022-09-08 19:59:00+03"
11951,"2022-09-08 15:30:00+03"
11952,"2022-09-02 23:56:00+03"
11953,"2022-09-05 02:32:00+03"
11954,"2022-09-03 01:26:00+03"
11955,"2022-09-06 10:07:00+03"
11956,"2022-09-02 22:50:00+03"
11957,"2022-09-02 22:51:00+03"
11958,"2022-09-02 22:53:00+03"
11959,"2022-09-05 00:05:00+03"
11960,"2022-09-02 22:56:00+03"
11961,"2022-09-07 02:23:00+03"
11962,"2022-09-08 22:35:00+03"
11963,"2022-09-02 22:55:00+03"
11964,"2022-09-02 23:30:00+03"
11965,"2022-09-04 01:04:00+03"
11966,"2022-09-02 23:00:00+03"
11967,"2022-09-02 23:00:00+03"
11968,"2022-09-03 18:57:00+03"
11969,"2022-09-02 23:03:00+03"
11970,"2022-09-07 19:15:00+03"
11971,"2022-09-02 23:05:00+03"
11972,"2022-09-02 23:09:00+03"
11973,"2022-09-02 23:08:00+03"
11974,"2022-09-07 23:32:00+03"
11975,"2022-09-03 05:16:00+03"
11976,"2022-09-05 20:49:00+03"
11977,"2022-09-04 00:23:00+03"
11978,"2022-09-02 23:21:00+03"
11979,"2022-09-07 09:07:00+03"
11980,"2022-09-03 09:22:00+03"
11981,"2022-09-07 23:24:00+03"
11982,"2022-09-02 23:25:00+03"
11983,"2022-09-08 09:42:00+03"
11984,"2022-09-07 22:37:00+03"
11985,"2022-09-02 23:28:00+03"
11986,"2022-09-02 23:27:00+03"
11987,"2022-09-06 10:40:00+03"
11988,"2022-09-02 23:30:00+03"
11989,"2022-09-02 23:32:00+03"
11990,"2022-09-02 23:31:00+03"
11991,"2022-09-07 23:35:00+03"
11992,"2022-09-02 23:34:00+03"
11993,"2022-09-02 23:37:00+03"
11994,"2022-09-08 16:52:00+03"
11995,"2022-09-02 23:35:00+03"
11996,"2022-09-02 23:35:00+03"
11997,"2022-09-07 14:21:00+03"
11998,"2022-09-08 23:35:00+03"
11999,"2022-09-02 23:36:00+03"
12000,"2022-09-02 23:40:00+03"
12001,"2022-09-03 10:44:00+03"
12002,"2022-09-02 23:40:00+03"
12003,"2022-09-04 17:30:00+03"
12004,"2022-09-05 00:10:00+03"
12005,"2022-09-07 21:51:00+03"
12006,"2022-09-07 07:15:00+03"
12007,"2022-09-08 21:46:00+03"
12008,"2022-09-04 14:23:00+03"
12009,"2022-09-08 17:44:00+03"
12010,"2022-09-02 23:48:00+03"
12011,"2022-09-02 23:49:00+03"
12012,"2022-09-05 11:17:00+03"
12013,"2022-09-04 19:10:00+03"
12014,"2022-09-08 12:46:00+03"
12015,"2022-09-02 23:50:00+03"
12016,"2022-09-06 22:26:00+03"
12017,"2022-09-02 23:54:00+03"
12018,"2022-09-05 12:56:00+03"
12019,"2022-09-02 23:55:00+03"
12020,"2022-09-02 23:56:00+03"
12021,"2022-09-05 05:31:00+03"
12022,"2022-09-02 23:56:00+03"
12023,"2022-09-07 00:18:00+03"
12024,"2022-09-02 23:57:00+03"
12025,"2022-09-05 04:34:00+03"
12026,"2022-09-04 11:22:00+03"
12027,"2022-09-04 11:22:00+03"
12028,"2022-09-07 11:27:00+03"
12029,"2022-09-05 23:07:00+03"
12030,"2022-09-05 08:55:00+03"
12031,"2022-09-04 23:35:00+03"
12032,"2022-09-07 14:59:00+03"
12033,"2022-09-03 00:08:00+03"
12034,"2022-09-05 10:09:00+03"
12035,"2022-09-08 20:02:00+03"
12036,"2022-09-08 15:18:00+03"
12037,"2022-09-05 08:28:00+03"
12038,"2022-09-07 04:11:00+03"
12039,"2022-09-08 20:07:00+03"
12040,"2022-09-08 00:57:00+03"
12041,"2022-09-03 19:44:00+03"
12042,"2022-09-05 19:09:00+03"
12043,"2022-09-03 10:16:00+03"
12044,"2022-09-03 06:07:00+03"
12045,"2022-09-07 19:47:00+03"
12046,"2022-09-03 07:00:00+03"
12047,"2022-09-04 03:22:00+03"
12048,"2022-09-08 19:56:00+03"
12049,"2022-09-07 21:19:00+03"
12050,"2022-09-07 23:31:00+03"
12051,"2022-09-06 01:42:00+03"
12052,"2022-09-08 09:11:00+03"
12053,"2022-09-04 05:25:00+03"
12054,"2022-09-06 21:15:00+03"
12055,"2022-09-03 00:24:00+03"
12056,"2022-09-08 10:55:00+03"
12057,"2022-09-08 19:42:00+03"
12058,"2022-09-06 18:36:00+03"
12059,"2022-09-05 16:39:00+03"
12060,"2022-09-06 21:45:00+03"
12061,"2022-09-04 10:42:00+03"
12062,"2022-09-04 08:55:00+03"
12063,"2022-09-08 17:33:00+03"
12064,"2022-09-05 20:28:00+03"
12065,"2022-09-05 22:14:00+03"
12066,"2022-09-05 19:56:00+03"
12067,"2022-09-03 09:13:00+03"
12068,"2022-09-04 21:00:00+03"
12069,"2022-09-04 13:57:00+03"
12070,"2022-09-08 12:49:00+03"
12071,"2022-09-03 16:51:00+03"
12072,"2022-09-03 19:22:00+03"
12073,"2022-09-03 00:32:00+03"
12074,"2022-09-03 00:32:00+03"
12075,"2022-09-03 00:52:00+03"
12076,"2022-09-06 07:55:00+03"
12077,"2022-09-04 11:09:00+03"
12078,"2022-09-03 00:35:00+03"
12079,"2022-09-03 00:36:00+03"
12080,"2022-09-03 00:37:00+03"
12081,"2022-09-06 16:45:00+03"
12082,"2022-09-06 22:53:00+03"
12083,"2022-09-05 18:16:00+03"
12084,"2022-09-03 00:39:00+03"
12085,"2022-09-07 15:11:00+03"
12086,"2022-09-04 23:59:00+03"
12087,"2022-09-03 00:40:00+03"
12088,"2022-09-03 00:40:00+03"
12089,"2022-09-06 11:03:00+03"
12090,"2022-09-07 22:58:00+03"
12091,"2022-09-03 19:44:00+03"
12092,"2022-09-03 14:26:00+03"
12093,"2022-09-04 17:46:00+03"
12094,"2022-09-08 12:35:00+03"
12095,"2022-09-03 00:45:00+03"
12096,"2022-09-04 23:34:00+03"
12097,"2022-09-03 14:58:00+03"
12098,"2022-09-03 00:46:00+03"
12099,"2022-09-04 20:34:00+03"
12100,"2022-09-03 00:48:00+03"
12101,"2022-09-04 09:37:00+03"
12102,"2022-09-05 20:07:00+03"
12103,"2022-09-05 16:47:00+03"
12104,"2022-09-08 05:52:00+03"
12105,"2022-09-06 15:38:00+03"
12106,"2022-09-03 00:50:00+03"
12107,"2022-09-05 08:54:00+03"
12108,"2022-09-03 20:47:00+03"
12109,"2022-09-03 22:13:00+03"
12110,"2022-09-07 14:59:00+03"
12111,"2022-09-03 18:13:00+03"
12112,"2022-09-05 20:03:00+03"
12113,"2022-09-03 10:32:00+03"
12114,"2022-09-06 16:01:00+03"
12115,"2022-09-08 12:59:00+03"
12116,"2022-09-03 19:25:00+03"
12117,"2022-09-03 00:56:00+03"
12119,"2022-09-05 10:34:00+03"
12120,"2022-09-05 15:41:00+03"
12121,"2022-09-03 15:19:00+03"
12122,"2022-09-03 21:34:00+03"
12123,"2022-09-04 05:38:00+03"
12124,"2022-09-04 12:20:00+03"
12125,"2022-09-07 06:48:00+03"
12126,"2022-09-07 08:04:00+03"
12127,"2022-09-04 04:37:00+03"
12128,"2022-09-03 01:02:00+03"
12129,"2022-09-03 01:03:00+03"
12130,"2022-09-06 03:05:00+03"
12131,"2022-09-08 12:47:00+03"
12132,"2022-09-05 23:51:00+03"
12133,"2022-09-03 01:05:00+03"
12134,"2022-09-03 09:18:00+03"
12135,"2022-09-03 01:08:00+03"
12136,"2022-09-03 01:09:00+03"
12137,"2022-09-03 01:13:00+03"
12138,"2022-09-03 01:13:00+03"
12139,"2022-09-03 01:14:00+03"
12140,"2022-09-08 06:34:00+03"
12141,"2022-09-04 21:28:00+03"
12142,"2022-09-06 18:08:00+03"
12143,"2022-09-07 21:07:00+03"
12144,"2022-09-03 11:08:00+03"
12145,"2022-09-07 19:41:00+03"
12147,"2022-09-08 15:34:00+03"
12148,"2022-09-06 07:58:00+03"
12149,"2022-09-08 03:43:00+03"
12150,"2022-09-05 17:18:00+03"
12151,"2022-09-07 16:44:00+03"
12152,"2022-09-04 12:36:00+03"
12153,"2022-09-05 15:09:00+03"
12154,"2022-09-07 16:15:00+03"
12155,"2022-09-03 01:29:00+03"
12156,"2022-09-03 01:30:00+03"
12157,"2022-09-03 01:30:00+03"
12158,"2022-09-03 18:57:00+03"
12159,"2022-09-03 23:07:00+03"
12160,"2022-09-06 20:06:00+03"
12161,"2022-09-03 14:03:00+03"
12162,"2022-09-05 18:06:00+03"
12163,"2022-09-05 14:52:00+03"
12164,"2022-09-03 01:33:00+03"
12165,"2022-09-03 21:42:00+03"
12166,"2022-09-03 01:36:00+03"
12167,"2022-09-03 01:37:00+03"
12168,"2022-09-05 19:43:00+03"
12169,"2022-09-07 15:56:00+03"
12170,"2022-09-04 13:01:00+03"
12171,"2022-09-03 01:44:00+03"
12172,"2022-09-03 01:42:00+03"
12173,"2022-09-08 20:25:00+03"
12174,"2022-09-04 23:45:00+03"
12175,"2022-09-05 21:06:00+03"
12176,"2022-09-07 11:39:00+03"
12177,"2022-09-06 23:05:00+03"
12178,"2022-09-03 01:44:00+03"
12179,"2022-09-03 01:45:00+03"
12180,"2022-09-04 17:09:00+03"
12181,"2022-09-08 23:12:00+03"
12182,"2022-09-03 01:48:00+03"
12183,"2022-09-03 03:04:00+03"
12184,"2022-09-05 21:09:00+03"
12185,"2022-09-03 01:52:00+03"
12186,"2022-09-03 01:56:00+03"
12187,"2022-09-03 14:23:00+03"
12188,"2022-09-05 20:17:00+03"
12189,"2022-09-04 21:06:00+03"
12190,"2022-09-07 19:07:00+03"
12191,"2022-09-05 16:24:00+03"
12192,"2022-09-07 22:54:00+03"
12193,"2022-09-05 23:06:00+03"
12194,"2022-09-07 15:09:00+03"
12195,"2022-09-06 02:44:00+03"
12196,"2022-09-08 02:21:00+03"
12197,"2022-09-07 05:08:00+03"
12198,"2022-09-07 20:48:00+03"
12199,"2022-09-03 02:06:00+03"
12200,"2022-09-08 16:08:00+03"
12201,"2022-09-03 10:09:00+03"
12202,"2022-09-03 14:00:00+03"
12203,"2022-09-03 02:09:00+03"
12204,"2022-09-03 02:08:00+03"
12205,"2022-09-03 23:52:00+03"
12206,"2022-09-07 18:18:00+03"
12207,"2022-09-08 14:05:00+03"
12208,"2022-09-03 02:11:00+03"
12209,"2022-09-06 18:11:00+03"
12210,"2022-09-03 16:24:00+03"
12211,"2022-09-03 19:35:00+03"
12212,"2022-09-07 22:38:00+03"
12213,"2022-09-03 10:02:00+03"
12214,"2022-09-06 13:17:00+03"
12215,"2022-09-04 00:53:00+03"
12216,"2022-09-06 16:49:00+03"
12217,"2022-09-06 08:58:00+03"
12218,"2022-09-06 07:40:00+03"
12219,"2022-09-06 01:58:00+03"
12220,"2022-09-05 00:23:00+03"
12221,"2022-09-08 15:20:00+03"
12222,"2022-09-06 15:17:00+03"
12223,"2022-09-05 18:03:00+03"
12224,"2022-09-03 02:28:00+03"
12225,"2022-09-03 02:28:00+03"
12226,"2022-09-04 00:15:00+03"
12227,"2022-09-04 18:07:00+03"
12228,"2022-09-03 02:34:00+03"
12229,"2022-09-07 18:07:00+03"
12230,"2022-09-03 02:34:00+03"
12231,"2022-09-04 19:39:00+03"
12232,"2022-09-08 18:53:00+03"
12233,"2022-09-04 19:39:00+03"
12234,"2022-09-03 02:34:00+03"
12235,"2022-09-03 02:37:00+03"
12236,"2022-09-03 02:37:00+03"
12237,"2022-09-03 02:38:00+03"
12238,"2022-09-05 23:55:00+03"
12239,"2022-09-08 19:08:00+03"
12240,"2022-09-05 02:43:00+03"
12241,"2022-09-04 02:08:00+03"
12243,"2022-09-05 18:59:00+03"
12244,"2022-09-06 00:29:00+03"
12245,"2022-09-05 11:45:00+03"
12246,"2022-09-07 20:34:00+03"
12247,"2022-09-03 16:06:00+03"
12248,"2022-09-07 02:49:00+03"
12249,"2022-09-04 11:34:00+03"
12250,"2022-09-08 17:12:00+03"
12251,"2022-09-08 13:16:00+03"
12252,"2022-09-03 02:55:00+03"
12253,"2022-09-03 06:58:00+03"
12254,"2022-09-07 05:09:00+03"
12255,"2022-09-03 08:37:00+03"
12256,"2022-09-03 02:58:00+03"
12257,"2022-09-07 22:24:00+03"
12258,"2022-09-03 02:59:00+03"
12259,"2022-09-05 03:00:00+03"
12260,"2022-09-03 03:00:00+03"
12261,"2022-09-03 23:27:00+03"
12262,"2022-09-07 16:36:00+03"
12263,"2022-09-03 18:44:00+03"
12264,"2022-09-03 09:07:00+03"
12265,"2022-09-03 03:05:00+03"
12266,"2022-09-04 18:48:00+03"
12267,"2022-09-06 09:11:00+03"
12268,"2022-09-05 18:09:00+03"
12269,"2022-09-04 11:09:00+03"
12270,"2022-09-06 07:30:00+03"
12271,"2022-09-08 20:11:00+03"
12272,"2022-09-05 20:04:00+03"
12273,"2022-09-08 20:16:00+03"
12274,"2022-09-05 02:03:00+03"
12275,"2022-09-04 07:39:00+03"
12276,"2022-09-03 03:20:00+03"
12277,"2022-09-07 03:58:00+03"
12278,"2022-09-07 16:19:00+03"
12279,"2022-09-03 03:28:00+03"
12280,"2022-09-06 19:28:00+03"
